X Gaze Data, Y Gaze Data, Time 
(0, 0), 1920 x 1080
840,1051,16008658
842,1049,16008669
843,1049,16008679
842,1046,16008691
842,1047,16008716
846,963,16008724
862,728,16008735
874,575,16008746
886,528,16008762
891,502,16008769
899,468,16008794
921,390,16008802
951,298,16008813
956,288,16008826
956,288,16008835
955,296,16008846
954,297,16008858
954,295,16008868
954,295,16008880
955,294,16008891
955,296,16008905
955,297,16008913
955,298,16008924
956,298,16008936
955,293,16008946
955,292,16008958
953,295,16008984
952,295,16008991
952,294,16009002
952,294,16009015
952,294,16009024
951,296,16009035
954,298,16009061
960,302,16009069
959,305,16009080
960,303,16009092
959,302,16009102
933,291,16009113
868,253,16009139
831,228,16009146
818,219,16009158
804,210,16009170
793,204,16009180
760,184,16009191
758,182,16009202
759,180,16009212
760,177,16009224
760,176,16009235
760,178,16009248
753,171,16009257
743,161,16009268
736,155,16009279
734,154,16009295
733,152,16009302
730,150,16009313
728,149,16009326
727,148,16009335
729,142,16009346
729,143,16009357
729,143,16009372
726,142,16009379
724,141,16009391
725,141,16009404
724,140,16009412
723,141,16009424
723,141,16009450
718,133,16009457
718,131,16009468
716,127,16009482
713,123,16009490
712,122,16009502
712,120,16009514
714,125,16009524
714,126,16009535
715,126,16009546
716,126,16009560
712,128,16009568
715,128,16009579
709,120,16009591
710,117,16009601
711,116,16009612
712,117,16009638
711,117,16009645
716,115,16009657
716,114,16009670
719,115,16009679
720,116,16009690
721,115,16009702
721,116,16009712
722,115,16009723
722,114,16009735
722,113,16009749
723,114,16009757
724,116,16009768
706,116,16009779
680,116,16009794
591,111,16009801
531,108,16009812
494,106,16009825
461,105,16009835
419,104,16009846
393,104,16009871
368,103,16009872
304,103,16009879
225,104,16009890
225,104,16009903
226,105,16009912
228,107,16009923
228,104,16009934
228,105,16009950
228,105,16009956
228,104,16009968
227,104,16009981
227,104,16009990
227,104,16010001
227,103,16010012
226,103,16010028
223,103,16010034
222,102,16010045
225,101,16010058
226,101,16010068
230,102,16010079
230,102,16010090
222,103,16010106
191,99,16010112
188,98,16010124
186,97,16010137
185,97,16010146
180,98,16010157
175,98,16010169
173,96,16010179
172,94,16010190
173,93,16010216
174,94,16010223
174,94,16010235
172,93,16010247
170,91,16010256
173,92,16010268
176,93,16010293
178,94,16010301
178,97,16010312
175,100,16010325
174,101,16010334
175,102,16010345
175,102,16010357
176,103,16010368
176,105,16010379
176,106,16010390
177,106,16010403
178,106,16010412
179,106,16010423
180,107,16010451
175,101,16010457
175,100,16010468
176,101,16010482
177,100,16010489
177,99,16010501
178,99,16010513
178,99,16010523
181,100,16010534
181,100,16010545
182,100,16010559
182,100,16010567
182,101,16010578
182,102,16010591
183,105,16010601
183,106,16010612
183,107,16010638
188,109,16010645
188,109,16010656
188,109,16010669
186,110,16010678
185,113,16010690
181,116,16010715
179,117,16010723
180,117,16010734
181,117,16010746
181,116,16010756
183,113,16010767
184,111,16010793
184,107,16010801
182,108,16010812
179,110,16010824
178,112,16010834
178,121,16010845
174,124,16010871
171,122,16010878
171,123,16010889
172,131,16010903
172,133,16010912
172,134,16010923
172,136,16010934
171,138,16010945
172,138,16010956
171,140,16010982
171,139,16010989
171,138,16011000
173,135,16011012
177,135,16011022
184,134,16011034
189,132,16011060
193,129,16011067
197,128,16011092
199,126,16011100
200,125,16011111
198,122,16011123
198,121,16011134
199,121,16011145
200,121,16011156
200,123,16011169
200,123,16011178
200,123,16011189
201,123,16011201
201,125,16011211
200,125,16011222
198,125,16011247
187,123,16011256
182,123,16011267
176,120,16011279
177,120,16011289
176,121,16011300
175,121,16011311
173,121,16011325
173,123,16011333
176,128,16011344
175,131,16011356
176,132,16011371
177,131,16011378
178,130,16011403
179,126,16011411
181,122,16011422
183,119,16011434
188,118,16011449
219,122,16011456
225,122,16011467
229,123,16011480
234,123,16011489
240,124,16011500
256,122,16011511
265,122,16011522
266,123,16011533
262,128,16011544
260,127,16011558
258,126,16011567
255,123,16011578
256,123,16011590
257,125,16011600
256,124,16011611
256,125,16011637
257,124,16011644
257,129,16011655
254,131,16011668
254,132,16011678
254,132,16011689
254,132,16011715
251,133,16011722
258,136,16011733
255,135,16011746
314,160,16011755
723,330,16011766
887,399,16011777
897,404,16011793
907,408,16011800
918,412,16011811
928,416,16011823
939,419,16011833
961,424,16011844
961,421,16011870
958,421,16011878
958,427,16011888
957,430,16011901
956,432,16011911
956,438,16011922
956,456,16011949
957,473,16011955
955,497,16011967
956,518,16011979
955,529,16011989
954,529,16012000
954,526,16012026
951,529,16012033
939,527,16012044
928,529,16012057
916,530,16012067
903,533,16012077
897,533,16012089
881,535,16012105
871,535,16012110
851,537,16012122
855,537,16012136
854,538,16012144
854,538,16012155
855,539,16012167
851,542,16012177
851,542,16012189
851,542,16012200
852,540,16012213
852,540,16012222
853,537,16012233
852,537,16012245
852,537,16012255
852,537,16012266
856,537,16012293
874,536,16012300
913,539,16012311
915,539,16012324
919,539,16012333
923,538,16012344
926,538,16012370
929,539,16012377
927,537,16012388
924,536,16012402
923,537,16012410
923,537,16012422
923,535,16012448
922,535,16012455
921,537,16012466
921,536,16012479
920,534,16012488
920,533,16012499
922,532,16012525
923,534,16012533
933,536,16012544
985,532,16012556
1049,522,16012572
1055,521,16012577
1059,521,16012588
1063,521,16012602
1067,521,16012610
1076,521,16012622
1074,529,16012648
1068,532,16012655
1070,531,16012666
1070,532,16012679
1069,532,16012688
1069,531,16012699
1069,528,16012725
1071,526,16012732
1069,524,16012743
1069,523,16012757
1068,523,16012766
1059,523,16012777
1035,530,16012803
1028,532,16012810
1027,533,16012821
1022,536,16012834
1020,536,16012843
1019,537,16012855
1017,533,16012866
1016,534,16012877
1014,531,16012888
1013,532,16012899
1013,532,16012912
1012,531,16012921
1012,530,16012932
1014,528,16012944
1015,528,16012955
1016,528,16012966
1015,528,16012976
1015,529,16012990
1016,526,16012999
1016,525,16013010
1022,529,16013022
1020,527,16013032
1022,530,16013043
1033,529,16013055
1040,529,16013067
1049,528,16013076
1078,533,16013088
1081,535,16013099
1094,536,16013114
1097,536,16013121
1096,537,16013132
1095,534,16013145
1094,535,16013155
1095,537,16013165
1096,538,16013192
1093,533,16013199
1087,534,16013210
1086,534,16013222
1086,534,16013232
1088,532,16013243
1088,532,16013269
1094,524,16013277
1093,524,16013288
1091,524,16013301
1085,525,16013309
944,545,16013321
929,548,16013348
919,549,16013354
910,552,16013366
903,554,16013379
889,557,16013387
886,559,16013399
885,561,16013410
885,561,16013421
883,557,16013432
884,553,16013443
884,552,16013457
887,549,16013465
888,549,16013476
887,548,16013488
888,548,16013499
888,550,16013509
889,550,16013535
891,549,16013543
891,548,16013554
891,549,16013566
890,550,16013576
890,551,16013587
889,549,16013599
889,545,16013613
888,543,16013621
888,543,16013632
888,543,16013645
888,543,16013654
888,542,16013665
888,541,16013676
891,542,16013687
891,543,16013698
890,551,16013724
889,553,16013732
891,553,16013743
891,553,16013755
890,553,16013765
890,555,16013776
889,556,16013787
886,557,16013802
885,557,16013809
886,556,16013821
887,556,16013834
890,553,16013842
891,553,16013854
893,554,16013865
887,573,16013880
884,587,16013887
872,659,16013898
839,862,16013912
836,882,16013920
832,912,16013932
829,933,16013943
828,952,16013954
818,1026,16013965
818,1042,16013990
819,1044,16013998
821,1044,16014009
821,1043,16014022
820,1040,16014032
820,1040,16014042
820,1038,16014067
827,1034,16014075
845,1035,16014087
848,1035,16014099
854,1038,16014109
855,1039,16014121
856,1039,16014132
860,1041,16014146
863,1042,16014154
864,1043,16014165
862,1041,16014177
861,1041,16014187
858,1040,16014198
850,1036,16014209
809,1034,16014220
778,1034,16014231
764,1041,16014256
747,1045,16014265
746,1042,16014275
744,1042,16014287
729,1046,16014303
730,1046,16014309
727,1052,16014320
727,1054,16014334
728,1051,16014342
729,1048,16014353
725,1045,16014365
726,1045,16014380
724,1046,16014387
724,1046,16014398
721,1043,16014410
722,1042,16014420
722,1039,16014431
727,1039,16014456
728,1040,16014465
727,1040,16014476
729,1041,16014488
729,1040,16014498
731,1038,16014509
729,1036,16014535
729,1035,16014542
727,1031,16014554
726,1032,16014565
726,1033,16014575
725,1032,16014587
725,1033,16014612
729,1040,16014620
729,1039,16014632
731,1038,16014644
732,1040,16014653
732,1040,16014665
725,1045,16014690
720,1047,16014698
721,1046,16014710
723,1046,16014722
722,1047,16014731
722,1048,16014742
721,1050,16014754
721,1049,16014764
724,1047,16014775
755,1036,16014786
756,1036,16014800
755,1035,16014808
755,1035,16014820
761,1029,16014846
764,1027,16014853
766,1026,16014864
765,1017,16014876
763,1014,16014887
763,1017,16014898
762,1015,16014923
762,1020,16014931
763,1020,16014942
762,1020,16014954
764,1020,16014964
764,1020,16014975
764,1021,16015001
764,1023,16015008
767,1023,16015020
767,1022,16015032
766,1022,16015041
765,1022,16015053
763,1023,16015079
759,1021,16015086
757,1021,16015098
760,1021,16015110
762,1021,16015120
762,1020,16015131
762,1019,16015156
761,1018,16015164
762,1020,16015175
752,1031,16015187
748,1035,16015198
744,1041,16015208
742,1042,16015234
746,1044,16015241
752,1045,16015253
752,1047,16015265
754,1048,16015275
757,1047,16015286
763,1045,16015311
774,1032,16015320
779,1026,16015331
786,1006,16015342
789,997,16015353
788,994,16015364
788,991,16015374
783,971,16015389
785,969,16015396
783,969,16015407
754,944,16015421
751,941,16015430
751,939,16015441
791,964,16015468
791,968,16015474
792,972,16015486
792,974,16015499
781,977,16015508
792,990,16015519
795,994,16015546
797,996,16015553
798,998,16015564
798,997,16015577
800,994,16015586
798,990,16015597
797,984,16015623
797,983,16015631
798,984,16015655
798,983,16015664
799,981,16015674
798,978,16015702
795,981,16015708
794,980,16015719
793,976,16015732
789,976,16015741
783,968,16015753
777,961,16015764
765,948,16015780
753,940,16015786
746,928,16015811
742,920,16015819
739,921,16015830
744,920,16015842
744,921,16015853
741,922,16015864
744,921,16015874
797,906,16015886
822,902,16015897
827,903,16015907
831,905,16015921
840,905,16015930
842,906,16015941
842,905,16015953
852,904,16015963
856,902,16015974
858,898,16015986
859,895,16015999
860,894,16016007
858,893,16016019
858,892,16016046
858,891,16016053
858,890,16016064
859,890,16016076
842,891,16016086
838,892,16016097
837,893,16016108
833,895,16016119
828,895,16016130
828,895,16016141
823,896,16016154
825,897,16016163
823,897,16016174
824,897,16016200
824,896,16016201
824,895,16016207
826,897,16016219
827,898,16016232
829,899,16016240
835,903,16016252
836,910,16016279
834,908,16016286
808,908,16016310
713,904,16016319
701,904,16016330
677,892,16016341
671,889,16016353
663,888,16016363
656,885,16016388
652,888,16016397
651,889,16016407
651,889,16016419
651,889,16016435
651,890,16016441
651,891,16016452
652,892,16016466
652,894,16016474
651,895,16016485
649,894,16016497
648,893,16016507
647,893,16016519
647,893,16016544
646,889,16016552
646,888,16016563
647,887,16016575
648,886,16016585
649,885,16016596
647,884,16016622
644,880,16016630
646,880,16016640
646,881,16016653
646,882,16016663
644,882,16016674
643,881,16016700
641,880,16016707
642,880,16016719
644,884,16016731
646,894,16016740
647,899,16016752
648,891,16016777
671,711,16016785
683,621,16016796
687,607,16016808
690,586,16016819
692,579,16016830
694,564,16016854
705,502,16016863
712,492,16016873
714,491,16016886
716,492,16016896
717,495,16016907
717,497,16016919
716,497,16016933
715,497,16016940
715,497,16016952
714,496,16016964
713,496,16016973
709,497,16016985
709,496,16017012
711,493,16017018
711,493,16017029
712,489,16017042
710,474,16017052
710,471,16017062
710,467,16017074
708,455,16017085
709,448,16017096
709,448,16017121
709,444,16017129
712,443,16017140
717,440,16017152
720,442,16017163
720,442,16017173
720,441,16017185
720,441,16017199
717,439,16017207
719,440,16017218
717,438,16017229
718,439,16017245
718,439,16017252
717,439,16017263
708,428,16017276
699,416,16017285
668,337,16017296
622,232,16017308
618,224,16017318
615,215,16017329
